138	790
138	1056
431	131
448	45
448	131
448	241
448	285
448	449
448	501
448	558
448	1056
448	1362
448	1943
760	45
760	99
760	131
760	285
760	385
760	1056
760	1212
760	1274
760	1653
760	1753
760	1870
1158	45
1158	131
1158	785
1212	131
1212	285
1212	385
1212	448
1212	468
1212	760
1212	1020
1212	1053
1212	1186
141	635
141	773
141	1020
141	1053
141	1683
501	131
501	285
501	1020
513	1038
1038	131
1038	285
1038	441
1038	513
1038	737
1038	842
1038	1020
1038	1053
1038	1056
1038	1212
1038	1477
1038	1683
1166	131
1166	139
1166	385
1166	773
1166	1020
1166	1053
1166	1262
1166	1300
1166	1357
1166	1653
1166	1913
1357	1166
1357	1212
1357	1362
468	131
468	285
468	1212
1186	1212
1784	45
1784	131
1784	241
1784	285
1784	773
1784	1020
1784	1056
1784	1809
1784	1818
1784	1896
241	285
241	448
241	1056
1809	131
1809	558
1809	1784
1818	785
1818	1784
1896	4
1896	559
1896	635
1896	773
1896	785
1896	1020
1896	1683
1896	1751
1896	1925
12	176
176	12
176	45
176	175
176	177
176	285
176	558
176	785
176	842
175	12
175	176
175	177
175	285
175	486
175	558
175	842
175	851
175	1362
175	1424
175	1714
177	175
177	486
177	1020
1183	276
1183	522
1183	1683
609	343
1066	863
1066	1278
1278	343
1278	609
1278	863
1278	1066
1278	1279
352	580
352	924
352	1199
352	1855
580	352
580	796
580	1199
924	1855
1199	343
1199	580
1199	609
1199	672
1199	726
1199	1241
1855	924
1855	1860
381	45
381	385
381	908
381	1105
381	1446
382	131
382	343
382	385
382	687
382	785
382	822
382	1020
382	1053
382	1262
382	1274
382	1464
382	1490
382	1683
687	131
687	222
687	285
687	343
687	382
687	385
687	558
687	773
687	822
687	932
687	1020
687	1053
687	1056
687	1108
687	1165
687	1212
687	1262
687	1264
687	1274
687	1464
687	1683
687	1765
822	45
822	382
822	385
822	687
822	773
822	1020
822	1053
822	1105
822	1107
822	1108
822	1262
822	1316
822	1683
1264	45
1264	385
1264	773
1264	1262
1264	1683
1316	139
1316	384
1316	1053
1316	1165
1765	45
1765	343
1765	385
1765	399
1765	773
1765	1262
1765	1274
1765	1733
1860	385
1860	1199
1860	1274
1860	1631
1860	1855
626	1620
626	1736
1362	99
1362	486
1362	518
1362	1020
1362	1357
672	726
672	729
672	1199
672	1241
672	1278
672	1279
726	672
726	1199
729	672
1241	672
1279	343
1279	1278
872	609
872	1020
872	1053
872	1278
872	1358
1490	399
1490	528
1490	932
528	385
528	932
528	1490
528	1735
1758	45
1758	99
1758	131
1758	501
1758	760
1758	785
1758	932
1758	1274
1758	1504
1758	1631
1758	1653
1758	1753
1733	45
1733	139
1733	285
1733	343
1733	608
1733	773
1733	1020
1733	1056
1733	1105
1733	1107
1733	1108
1733	1745
1733	1765
639	99
639	1165
639	1653
236	1612
327	1020
327	1683
628	45
628	99
628	1165
628	1347
628	1374
628	1653
1374	45
1374	63
1374	99
1374	270
1374	903
1374	1653
1188	45
1188	131
1188	506
1188	932
1188	1274
1188	1376
1188	1653
1188	1712
1383	1274
1612	118
1612	131
1612	399
1612	932
1612	1173
1612	1490
1612	1491
1612	1613
1712	758
1712	760
1712	1653
1751	760
1751	1020
1751	1342
1751	1492
1751	1633
1751	1896
1751	1925
1342	45
1342	131
1342	222
1342	223
1342	385
1342	551
1342	558
1342	760
1342	773
1342	1020
1342	1053
1342	1188
1342	1274
1342	1683
1342	1751
1342	1753
1492	1053
1633	1634
1925	4
1925	276
1925	559
1925	773
1925	1751
1925	1896
1882	1020
1882	1053
1882	1683
1748	131
1748	635
1748	773
1748	901
1748	1020
1748	1053
1748	1056
1748	1212
1748	1683
1019	635
1019	1020
1397	773
1397	1020
1397	1053
1151	212
1157	773
1157	1683
1622	773
1622	1020
1622	1053
1622	1157
1622	1683
1622	1684
1623	1020
1623	1053
1623	1683
1623	1684
441	285
441	1056
737	494
737	1064
737	1704
27	1165
486	175
486	177
486	1166
486	1362
486	1424
1424	131
1424	175
1424	1425
620	785
620	1237
678	45
678	285
678	1020
678	1056
38	45
38	99
39	45
699	695
699	932
1173	118
1173	399
1173	699
1173	932
1173	1490
1173	1491
1173	1612
41	45
41	99
41	1653
44	39
44	45
44	99
44	1347
44	1653
54	45
54	99
54	1347
305	45
305	99
305	1347
637	99
684	45
684	99
684	1056
684	1339
1154	45
1154	1347
1337	99
1337	131
1337	1347
1339	45
1339	99
1339	1347
1524	44
1524	45
1524	54
1524	99
1464	687
1464	785
1464	822
1464	1262
212	45
212	1151
1697	506
1697	842
1697	1390
1390	131
1390	285
1390	1753
55	93
55	1913
270	99
63	99
1952	1020
66	687
66	1464
311	1020
311	1683
1943	99
1943	131
1943	903
1943	1020
1943	1504
903	99
903	1374
384	131
384	139
384	1053
1425	285
1425	1424
1314	863
1314	1053
1106	560
1106	1053
690	1053
690	1683
82	131
82	285
82	1020
1613	1491
1613	1612
758	760
88	45
559	773
1303	310
1303	1304
1304	131
1304	285
1304	1020
1304	1056
1304	1303
98	97
100	99
959	118
959	399
971	118
971	399
971	973
971	976
971	987
971	1007
971	1020
973	118
973	695
973	773
973	971
973	979
973	980
973	1007
976	118
976	997
995	118
995	943
1007	118
1007	981
1007	995
1007	1683
1141	118
1141	981
1141	995
1141	1007
1267	118
1267	934
1267	939
1267	940
1267	941
1267	945
1267	953
1267	956
1267	968
1267	999
1267	1002
1267	1643
383	1464
383	1666
1666	383
1666	1547
805	1108
863	276
863	399
863	695
863	773
863	1278
863	1664
863	1683
1664	276
1664	773
1664	863
1098	773
1098	1104
1098	1108
1098	1207
1098	1683
1104	773
1104	1020
1104	1053
1104	1093
1104	1098
1104	1107
1104	1109
1104	1683
1207	131
1207	385
1207	773
1207	785
1207	1020
1207	1096
1207	1098
1207	1235
1207	1452
1207	1683
1207	1714
1222	805
1580	131
1063	785
230	236
987	118
979	118
979	980
979	1020
980	118
980	399
980	695
997	118
997	399
939	948
939	981
939	1378
948	118
948	939
943	118
943	981
943	1007
943	1173
934	118
934	999
934	1007
934	1683
945	118
945	934
945	1020
956	118
956	773
968	118
999	118
999	773
999	934
999	939
999	941
999	943
999	945
999	963
999	995
999	1006
999	1007
1002	399
1643	118
121	131
121	1683
561	771
561	1020
561	1053
561	1683
440	45
440	131
440	285
440	310
440	488
440	494
440	501
440	773
440	785
440	1020
440	1053
440	1056
440	1063
440	1065
440	1303
440	1683
440	1684
440	1714
440	1854
440	1913
440	1924
440	1958
1549	131
1549	285
1549	833
1549	1056
1549	1274
1549	1390
136	131
136	137
136	138
137	131
137	136
137	138
430	138
430	1038
430	1056
430	1477
449	131
449	241
449	448
449	1056
578	131
578	154
578	285
578	441
578	558
578	1038
578	1390
578	1477
578	1620
578	1753
1620	558
1620	626
1620	1038
1620	1683
135	131
135	138
544	310
544	1212
856	45
856	310
856	785
1924	45
1924	131
1924	310
1924	773
1924	1020
1419	790
167	56
167	58
167	59
167	60
167	162
167	164
167	173
167	1590
167	1852
161	285
778	785
1237	99
1237	131
1237	773
1237	785
1237	1020
1237	1053
1237	1056
1237	1212
1237	1262
1237	1683
1237	1854
551	552
551	773
1012	131
1012	285
1012	1020
1012	1056
1012	1477
1012	1952
170	773
170	1683
670	792
989	399
1515	558
1515	842
1515	1274
1515	1518
1515	1653
1515	1753
886	773
886	1053
886	1683
190	343
190	609
1331	399
1331	690
1331	773
1331	1020
1331	1683
1335	131
1335	635
1335	773
1335	1020
1335	1053
1335	1683
201	98
201	562
201	917
562	98
562	201
562	917
917	98
917	201
917	562
205	118
205	901
205	1274
214	773
214	1053
214	1332
214	1683
796	580
796	1199
225	785
228	131
228	175
228	1424
1452	773
1452	1464
238	1490
246	131
246	506
599	99
599	1415
1415	99
1415	343
1415	599
1415	785
1415	1020
1415	1253
1415	1683
1161	308
1161	344
1161	1020
1161	1053
1161	1683
308	1161
770	1165
278	1020
278	1053
278	1683
1687	276
1687	1183
1687	1683
772	771
772	1332
772	1683
1170	1166
287	771
287	773
287	1020
287	1053
287	1683
289	1376
290	1376
750	327
750	1020
750	1053
1962	175
1962	833
1962	1477
1962	1913
294	310
297	118
297	399
297	695
297	773
297	1020
297	1053
297	1104
297	1107
297	1279
297	1683
1109	773
1109	1093
1109	1104
1109	1683
298	1020
298	1053
301	343
301	1714
304	131
321	1424
330	773
330	1020
330	1053
330	1683
606	343
611	45
611	1274
728	45
728	385
728	687
1434	45
1434	236
1434	1274
1434	1753
1253	1415
1253	1854
346	99
346	1251
1251	99
1251	346
1251	1714
348	1020
348	1504
1600	45
1600	932
608	141
608	343
608	384
608	773
608	1105
608	1107
608	1108
608	1262
608	1683
608	1745
1745	45
1745	139
1745	385
1745	773
1745	1020
1745	1212
1745	1262
1745	1316
1745	1653
1745	1683
368	45
368	1339
368	1347
374	506
374	1188
379	223
379	513
379	551
379	842
379	1274
379	1633
379	1697
552	551
380	285
380	385
380	773
380	785
380	1053
380	1105
380	1107
380	1108
380	1262
380	1683
908	381
908	385
1446	381
1446	1262
1547	1683
895	1262
1966	131
1966	175
1966	919
1966	1212
919	131
919	285
400	399
898	131
898	1629
1629	1913
411	285
414	131
414	285
414	1056
1065	310
1065	1056
1065	1064
1958	1653
1736	131
1736	626
1736	1038
483	285
483	441
1064	285
1064	1056
1064	1065
1618	131
1618	175
1618	285
1618	385
1618	760
1618	785
1618	1020
1618	1053
1618	1056
1618	1477
1618	1683
436	131
436	385
436	1105
436	1108
436	1166
436	1212
436	1262
436	1504
436	1547
437	1020
505	45
443	131
443	431
443	1212
1136	131
1136	241
1136	523
1136	1158
554	131
554	1020
554	1056
554	1477
554	1714
455	131
455	285
455	1056
658	1235
658	1262
658	1683
784	175
784	785
473	785
479	1053
489	99
489	285
489	1056
489	1477
1495	131
1495	285
1495	1020
1495	1477
1735	131
1735	138
1735	285
1735	443
1735	528
1735	737
536	131
536	175
536	285
536	441
536	773
536	785
536	1020
536	1618
536	1913
549	558
549	1056
549	1477
555	131
555	285
555	1020
566	635
566	773
566	1020
566	1053
566	1504
566	1683
573	1262
1328	131
1328	285
1328	773
1328	1303
1537	285
583	385
583	1020
584	583
586	141
586	587
586	773
586	1105
586	1262
587	141
587	773
587	1108
587	1212
587	1262
588	587
588	773
589	141
589	587
589	773
589	1107
589	1262
590	587
590	773
590	1098
591	587
591	773
592	45
592	131
592	141
592	285
592	385
592	586
592	773
592	1105
592	1107
592	1108
592	1212
592	1262
593	141
593	587
593	773
593	1262
601	773
601	1683
616	1683
617	773
617	1683
621	131
621	760
621	785
633	343
633	1278
732	223
1626	93
662	131
662	1020
662	1212
662	1683
667	45
792	670
685	45
685	131
685	212
685	1675
1116	773
1116	1053
1116	1683
721	93
721	131
721	285
721	558
721	1537
725	1053
1800	131
1800	285
1800	558
1800	1020
1800	1056
1800	1477
749	561
749	785
749	1053
749	1683
1080	760
1080	1753
779	131
779	285
779	1020
779	1056
779	1453
779	1683
1453	779
1453	1490
787	785
787	1714
797	45
797	131
797	760
797	1212
797	1943
1732	99
1732	131
1732	785
1732	1056
820	785
843	1342
846	549
846	1477
846	1549
1078	773
1078	1020
1078	1504
871	118
871	785
871	1020
871	1683
871	1714
879	285
881	97
881	1612
891	1714
897	285
897	911
897	932
897	1020
897	1056
911	897
933	118
1006	118
1006	949
1006	999
1006	1007
984	118
984	399
984	977
977	118
977	1007
977	1020
977	1683
949	118
950	118
950	934
950	999
950	1007
950	1683
951	981
957	118
957	399
1030	494
1030	1303
1030	1896
1058	99
1058	285
1058	558
1058	1020
1058	1053
1059	678
1059	1020
1059	1063
1061	99
1061	1020
1061	1056
1061	1477
1206	1278
1649	872
1099	773
1099	981
1099	1053
1099	1096
1099	1107
1099	1108
1099	1683
1091	141
1091	773
1091	1020
1091	1053
1091	1119
1091	1120
1091	1683
1119	773
1119	1020
1119	1053
1119	1107
1119	1262
1119	1683
1120	141
1120	773
1120	1020
1120	1053
1120	1091
1120	1119
1120	1683
1094	773
1094	1107
1094	1683
1113	773
1113	1020
1113	1108
1113	1683
1114	1107
1115	1108
1115	1683
1117	118
1117	141
1117	635
1117	773
1117	1020
1117	1053
1117	1106
1117	1683
1127	1053
1127	1108
1127	1118
1127	1683
1155	773
1155	1098
1155	1683
1155	1714
1888	773
1888	932
1888	1020
1888	1053
1888	1683
1888	1908
1246	773
1246	1020
1246	1053
1246	1683
1861	1913
1271	45
1333	141
1333	635
1333	1020
1333	1683
1333	1714
1501	45
1501	285
1501	382
1501	785
1501	1683
1391	99
1391	785
1391	1056
1393	773
1393	1109
1393	1683
1500	382
1483	385
1483	785
1507	385
1519	441
1519	1038
1522	385
1522	773
1522	785
1522	1053
1522	1683
1543	773
1543	1108
1543	1118
1543	1683
1554	1020
1573	99
1573	321
1573	903
1573	1262
1584	1943
1609	131
1609	385
1609	773
1609	785
1609	1053
1609	1098
1609	1108
1609	1155
1609	1207
1609	1543
1609	1683
1609	1714
1589	45
1589	131
1589	285
1589	1053
1589	1056
1589	1683
1589	1684
1592	175
1592	223
1595	131
1595	294
1619	45
1619	230
1619	236
1639	45
1639	558
1639	626
1639	842
1639	1038
1639	1477
1639	1620
1639	1765
1738	785
1738	1096
1669	773
1669	785
1669	1020
1669	1053
1669	1683
1669	1714
1686	1683
1686	1684
1734	1376
1737	45
1737	99
1737	285
1737	440
1737	1056
1762	1020
1762	1491
1762	1683
1766	99
1836	1818
1840	131
1840	1784
1840	1818
1825	45
1825	1020
1825	1780
1825	1784
1825	1790
1825	1809
1825	1818
1780	1784
1780	1797
1780	1825
1790	45
1790	99
1790	131
1790	1038
1790	1063
1790	1784
1790	1809
1772	687
1773	131
1773	501
1773	558
1773	785
1773	1818
1773	1836
1795	45
1795	687
1795	1056
1795	1274
1803	1809
1803	1818
1813	1784
1813	1809
1813	1818
1814	131
1814	285
1814	440
1814	898
1814	1056
1829	285
1829	501
1829	1836
1945	1020
